timestamp\y, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, Net X Velocity, Net Y Velocity
224.1000, 4, 3, 2, 3, 4, 3, 3, 2, 3, 3, 3, 5, 5, 5, 4, 5, 3, 6, 7, 3, 7, 7, 3, 4, 4, 2, 6, 6, 5, 3, 4, 3, 4, 4, 4, 4, 4, 1, 2, 4, 3, 4, 4, 2, 3, 5, 3, 4, 2, 3, 2, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.123601, -0.079093
225.1000, 5, 3, 2, 5, 3, 2, 2, 2, 3, 4, 3, 5, 5, 4, 5, 4, 2, 9, 5, 3, 6, 6, 5, 5, 5, 2, 6, 7, 2, 5, 3, 2, 5, 4, 4, 4, 2, 2, 1, 4, 1, 7, 4, 1, 3, 4, 3, 4, 3, 3, 2, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.003115, -0.054371
226.1000, 5, 3, 2, 6, 3, 2, 1, 4, 1, 3, 5, 3, 4, 6, 3, 6, 3, 8, 2, 6, 6, 6, 6, 5, 3, 2, 5, 6, 5, 5, 3, 4, 3, 6, 2, 4, 3, 1, 1, 3, 2, 4, 5, 2, 4, 1, 6, 5, 3, 1, 3, 2, 4, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.080078, 0.137324
227.1000, 5, 3, 3, 4, 5, 2, 2, 2, 2, 6, 2, 3, 4, 5, 4, 6, 4, 5, 3, 6, 6, 3, 8, 3, 4, 3, 5, 6, 5, 5, 4, 3, 2, 5, 4, 3, 4, 2, 1, 2, 2, 4, 5, 3, 2, 4, 5, 2, 6, 2, 2, 1, 2, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105058, -0.000625
228.1000, 5, 3, 4, 5, 3, 2, 3, 1, 4, 3, 4, 4, 5, 4, 3, 6, 7, 3, 4, 4, 5, 6, 4, 3, 3, 2, 6, 6, 6, 6, 5, 2, 4, 3, 4, 2, 4, 3, 1, 2, 3, 1, 6, 4, 1, 5, 3, 5, 4, 3, 2, 1, 2, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.384167, -0.047183
229.1000, 5, 3, 4, 4, 4, 1, 4, 1, 3, 4, 4, 5, 2, 6, 4, 7, 4, 4, 3, 5, 7, 3, 5, 2, 6, 3, 5, 4, 7, 5, 5, 3, 3, 4, 3, 3, 5, 0, 2, 2, 3, 4, 4, 3, 3, 3, 4, 4, 4, 1, 3, 2, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.232517, -0.079581
230.1000, 3, 5, 3, 4, 4, 1, 2, 4, 2, 5, 2, 5, 3, 5, 3, 7, 4, 5, 4, 4, 6, 3, 4, 6, 2, 4, 6, 7, 7, 6, 3, 3, 4, 5, 2, 2, 5, 0, 2, 4, 2, 3, 5, 2, 4, 3, 5, 2, 5, 3, 2, 0, 4, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.133905, 0.200169
231.1000, 1, 5, 3, 2, 6, 2, 2, 3, 3, 3, 4, 6, 2, 3, 7, 6, 4, 5, 3, 4, 3, 5, 5, 5, 3, 5, 5, 7, 6, 6, 4, 4, 4, 3, 4, 2, 3, 2, 4, 3, 1, 3, 4, 3, 3, 4, 4, 3, 4, 4, 2, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.144960, 0.155260
232.1000, 0, 4, 5, 2, 5, 3, 2, 2, 3, 4, 3, 5, 4, 1, 6, 4, 6, 8, 4, 5, 3, 3, 5, 4, 4, 5, 4, 6, 7, 5, 4, 4, 4, 4, 2, 3, 6, 3, 2, 3, 1, 5, 4, 2, 2, 4, 3, 4, 3, 3, 2, 2, 3, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.067830, 0.241167
233.1000, 1, 3, 4, 4, 4, 3, 3, 1, 2, 4, 3, 5, 4, 4, 2, 6, 5, 4, 6, 4, 5, 5, 1, 5, 5, 6, 6, 7, 7, 5, 3, 4, 4, 4, 2, 4, 4, 3, 1, 4, 2, 5, 2, 3, 2, 2, 6, 3, 1, 2, 4, 2, 2, 3, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.044873, 0.000518
234.1000, 1, 6, 3, 3, 4, 4, 1, 1, 3, 1, 5, 4, 3, 3, 4, 6, 6, 4, 6, 6, 3, 4, 4, 4, 4, 7, 5, 7, 8, 2, 5, 3, 4, 4, 3, 5, 3, 4, 2, 3, 3, 3, 4, 2, 3, 3, 3, 3, 1, 2, 4, 1, 2, 2, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.159037, -0.114727
235.1000, 1, 5, 4, 4, 3, 4, 0, 2, 1, 3, 4, 4, 3, 3, 5, 4, 6, 5, 7, 4, 5, 4, 6, 4, 6, 5, 6, 7, 5, 3, 4, 2, 5, 4, 3, 4, 5, 2, 2, 6, 1, 3, 4, 3, 4, 2, 4, 1, 2, 2, 3, 1, 2, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.015999, 0.049359
236.1000, 1, 5, 3, 4, 4, 2, 2, 2, 0, 2, 4, 5, 3, 2, 6, 2, 6, 5, 5, 7, 4, 7, 5, 5, 6, 6, 5, 8, 4, 3, 4, 3, 4, 4, 5, 4, 3, 2, 3, 4, 3, 2, 4, 4, 4, 3, 2, 1, 3, 2, 2, 0, 2, 2, 2, 1, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.055545, 0.044384
237.1000, 1, 4, 5, 3, 3, 3, 2, 0, 2, 3, 4, 4, 3, 2, 4, 5, 5, 3, 6, 8, 7, 5, 4, 5, 8, 5, 4, 6, 6, 1, 5, 3, 4, 3, 5, 3, 5, 3, 4, 4, 2, 3, 6, 1, 5, 2, 3, 0, 3, 1, 3, 1, 2, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.247309, -0.102508
238.1000, 2, 5, 4, 3, 3, 3, 1, 2, 2, 1, 5, 4, 4, 3, 4, 5, 4, 3, 8, 6, 7, 6, 4, 5, 7, 5, 4, 8, 2, 3, 4, 3, 2, 3, 4, 4, 5, 3, 3, 4, 6, 4, 2, 2, 4, 3, 3, 1, 2, 4, 0, 2, 1, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.245968, -0.253181
239.1000, 2, 5, 4, 2, 5, 2, 1, 3, 2, 4, 5, 2, 4, 2, 4, 4, 4, 5, 7, 6, 6, 7, 5, 7, 6, 4, 6, 5, 2, 4, 3, 3, 3, 2, 5, 3, 5, 2, 5, 5, 4, 3, 4, 1, 5, 1, 3, 1, 2, 3, 1, 1, 2, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.204154, -0.223974
240.1000, 1, 3, 5, 4, 3, 4, 1, 1, 3, 4, 4, 3, 4, 4, 3, 5, 3, 5, 8, 5, 5, 8, 5, 8, 5, 5, 7, 4, 3, 4, 3, 1, 3, 2, 5, 3, 4, 4, 5, 7, 4, 3, 1, 3, 4, 1, 2, 1, 3, 3, 1, 1, 2, 2, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.119744, -0.121195
241.1000, 2, 2, 5, 1, 4, 5, 1, 2, 2, 4, 5, 3, 4, 2, 3, 5, 7, 3, 10, 6, 6, 5, 6, 8, 4, 7, 5, 3, 3, 3, 4, 2, 2, 3, 5, 3, 5, 5, 5, 4, 5, 3, 2, 4, 1, 3, 1, 0, 3, 2, 2, 1, 2, 2, 1, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.228075, -0.165363
242.1000, 2, 2, 4, 4, 3, 4, 1, 1, 3, 3, 6, 2, 4, 3, 6, 6, 3, 4, 9, 6, 8, 3, 7, 7, 6, 5, 5, 2, 4, 4, 3, 2, 3, 3, 4, 1, 6, 4, 6, 5, 4, 3, 3, 3, 2, 1, 3, 0, 2, 2, 3, 2, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.210954, 0.029528
243.1000, 1, 2, 4, 5, 2, 4, 2, 1, 2, 4, 4, 5, 2, 5, 5, 6, 3, 8, 9, 6, 5, 5, 8, 5, 5, 6, 4, 3, 2, 5, 2, 2, 3, 3, 3, 4, 4, 6, 4, 5, 2, 5, 1, 2, 5, 1, 2, 1, 2, 1, 3, 3, 2, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.085128, -0.052469
244.1000, 0, 4, 4, 1, 5, 6, 0, 1, 3, 3, 4, 4, 3, 6, 5, 7, 3, 7, 8, 7, 5, 6, 8, 3, 7, 5, 3, 3, 3, 4, 2, 3, 3, 3, 3, 4, 4, 5, 5, 5, 1, 5, 2, 3, 3, 1, 2, 1, 1, 2, 2, 3, 2, 2, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.105983, -0.127905
245.1000, 2, 3, 3, 5, 2, 5, 1, 2, 3, 5, 3, 2, 5, 2, 5, 5, 6, 6, 9, 6, 9, 4, 9, 3, 7, 5, 1, 3, 2, 4, 3, 3, 1, 6, 2, 5, 3, 5, 5, 3, 2, 5, 2, 3, 5, 0, 3, 0, 1, 2, 3, 2, 2, 2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.112850, -0.066724
246.1000, 4, 3, 2, 4, 3, 4, 2, 2, 4, 3, 4, 3, 5, 2, 5, 6, 4, 7, 7, 6, 9, 7, 7, 4, 3, 5, 2, 2, 5, 4, 1, 2, 2, 3, 5, 5, 3, 4, 7, 3, 3, 5, 1, 3, 3, 2, 1, 3, 0, 2, 2, 2, 3, 2, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.154057, -0.114066
247.1000, 4, 4, 1, 5, 4, 2, 2, 2, 4, 3, 3, 4, 4, 2, 7, 7, 6, 6, 6, 7, 8, 5, 7, 5, 5, 2, 2, 4, 2, 4, 2, 2, 3, 4, 4, 2, 5, 1, 8, 5, 4, 5, 1, 3, 4, 1, 1, 2, 0, 2, 2, 2, 3, 1, 2, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.192034, -0.111596
248.1000, 1, 5, 3, 4, 3, 2, 5, 3, 4, 4, 1, 3, 3, 4, 5, 7, 6, 7, 8, 5, 8, 4, 9, 5, 3, 3, 3, 3, 3, 3, 2, 3, 2, 5, 4, 1, 5, 4, 8, 2, 5, 4, 1, 4, 3, 1, 3, 0, 1, 1, 2, 3, 2, 2, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.171711, 0.034285
249.1000, 1, 5, 2, 5, 2, 4, 3, 4, 3, 4, 2, 3, 5, 4, 6, 7, 5, 8, 6, 7, 5, 4, 9, 5, 2, 3, 1, 4, 4, 4, 1, 2, 4, 3, 4, 4, 4, 2, 9, 3, 5, 3, 2, 3, 4, 1, 2, 1, 0, 2, 3, 3, 3, 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.188708, 0.052973
250.1000, 2, 2, 4, 5, 4, 4, 2, 3, 3, 3, 1, 3, 5, 4, 4, 9, 8, 7, 7, 7, 5, 4, 6, 7, 2, 3, 1, 4, 3, 3, 2, 2, 4, 5, 4, 2, 3, 4, 8, 4, 4, 3, 2, 3, 3, 2, 1, 3, 1, 3, 3, 3, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.234963, 0.095240
251.1000, 2, 2, 4, 4, 6, 2, 4, 3, 4, 2, 2, 3, 4, 3, 6, 8, 8, 6, 7, 7, 4, 5, 5, 6, 4, 2, 2, 5, 4, 2, 2, 2, 2, 3, 6, 3, 5, 2, 6, 5, 5, 3, 1, 3, 3, 4, 0, 3, 2, 3, 2, 4, 0, 1, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.194416, -0.215817
252.1000, 1, 3, 3, 3, 6, 5, 4, 2, 3, 3, 1, 5, 4, 6, 7, 5, 8, 8, 5, 7, 2, 5, 6, 6, 3, 3, 3, 5, 2, 3, 1, 3, 2, 5, 3, 4, 4, 5, 5, 5, 4, 2, 2, 3, 3, 3, 1, 3, 1, 4, 2, 3, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.032693, -0.173430
253.1000, 1, 3, 3, 4, 3, 6, 5, 2, 4, 3, 3, 3, 4, 5, 8, 4, 8, 4, 8, 6, 3, 5, 4, 5, 6, 3, 2, 6, 2, 5, 2, 2, 3, 3, 5, 4, 4, 6, 5, 3, 4, 3, 1, 2, 5, 1, 3, 2, 1, 4, 2, 2, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.077609, -0.023278
254.1000, 0, 3, 4, 1, 5, 5, 6, 2, 2, 5, 1, 5, 5, 5, 10, 3, 8, 6, 7, 6, 2, 4, 4, 6, 5, 3, 1, 3, 6, 4, 2, 3, 3, 4, 4, 2, 6, 7, 7, 2, 4, 1, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.079259, -0.102269
255.1000, 1, 2, 4, 4, 4, 4, 5, 3, 1, 5, 1, 4, 7, 5, 6, 7, 6, 6, 8, 5, 5, 3, 5, 6, 3, 3, 1, 4, 5, 3, 4, 2, 3, 4, 2, 5, 5, 7, 6, 3, 3, 4, 0, 5, 2, 4, 1, 1, 2, 3, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.057403, -0.234272
256.1000, 2, 1, 5, 2, 5, 4, 6, 3, 2, 4, 1, 7, 5, 5, 8, 7, 6, 5, 6, 3, 5, 5, 7, 6, 2, 2, 2, 5, 2, 5, 2, 3, 3, 3, 3, 4, 6, 7, 4, 3, 2, 4, 2, 4, 3, 4, 1, 2, 2, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.156246, -0.136660
257.1000, 2, 3, 3, 3, 4, 3, 7, 2, 2, 5, 4, 5, 6, 6, 4, 9, 5, 5, 6, 4, 6, 6, 6, 4, 3, 1, 2, 5, 4, 4, 3, 2, 3, 4, 3, 4, 4, 7, 3, 3, 5, 1, 2, 4, 3, 4, 2, 0, 6, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.081786, -0.336234
258.1000, 3, 4, 2, 4, 3, 6, 3, 3, 4, 5, 4, 5, 6, 4, 8, 7, 3, 7, 5, 3, 5, 8, 4, 4, 3, 2, 4, 3, 5, 2, 3, 3, 4, 2, 4, 5, 6, 4, 3, 3, 4, 2, 3, 3, 2, 4, 2, 1, 2, 4, 2, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.007752, -0.346506
259.1000, 3, 5, 3, 4, 4, 5, 1, 3, 6, 3, 4, 8, 6, 5, 6, 7, 6, 5, 4, 3, 4, 8, 6, 3, 1, 3, 3, 4, 3, 3, 4, 2, 5, 4, 3, 4, 6, 4, 3, 2, 4, 2, 3, 4, 2, 3, 2, 1, 4, 3, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.137503, -0.323315
260.1000, 2, 3, 4, 5, 2, 7, 2, 3, 6, 4, 5, 8, 7, 4, 8, 6, 7, 2, 4, 4, 6, 7, 3, 3, 2, 4, 1, 3, 3, 2, 2, 4, 6, 4, 3, 8, 2, 6, 3, 3, 3, 2, 4, 2, 2, 3, 2, 3, 3, 3, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.038830, -0.003891
261.1000, 1, 4, 4, 2, 4, 5, 4, 3, 2, 8, 6, 4, 7, 7, 8, 5, 6, 6, 4, 4, 6, 8, 3, 2, 2, 4, 2, 3, 2, 3, 1, 3, 3, 4, 5, 4, 5, 6, 4, 4, 3, 2, 4, 3, 3, 2, 2, 3, 3, 2, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.117518, 0.100128
262.1000, 1, 4, 2, 2, 5, 3, 4, 5, 2, 6, 4, 6, 8, 6, 6, 8, 7, 3, 8, 2, 4, 9, 5, 2, 4, 4, 1, 3, 3, 2, 3, 4, 0, 4, 5, 4, 5, 6, 4, 2, 3, 3, 4, 3, 4, 2, 2, 4, 2, 2, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.084686, 0.243121
263.1000, 0, 5, 0, 3, 2, 6, 3, 4, 3, 6, 6, 4, 7, 7, 5, 8, 9, 2, 5, 5, 5, 8, 6, 3, 4, 3, 2, 3, 3, 1, 5, 3, 2, 5, 2, 6, 5, 5, 3, 3, 3, 3, 4, 2, 2, 3, 2, 4, 3, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.058045, 0.180875
264.1000, 0, 5, 0, 4, 0, 7, 2, 4, 3, 3, 6, 5, 7, 5, 7, 8, 8, 5, 5, 5, 3, 8, 7, 5, 2, 4, 3, 2, 3, 2, 3, 4, 3, 5, 4, 7, 5, 4, 2, 2, 3, 3, 6, 1, 3, 2, 2, 4, 3, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.050261, 0.154876
265.1000, 0, 4, 1, 4, 1, 5, 2, 5, 3, 2, 6, 5, 5, 5, 8, 7, 8, 5, 5, 5, 4, 5, 7, 8, 3, 3, 3, 3, 2, 3, 2, 5, 3, 6, 5, 7, 5, 3, 3, 3, 3, 4, 3, 2, 3, 2, 3, 2, 4, 0, 1, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.096082, 0.153873
266.1000, 0, 2, 3, 2, 2, 4, 3, 3, 5, 3, 4, 6, 6, 6, 9, 4, 8, 5, 5, 4, 4, 7, 6, 4, 7, 3, 3, 4, 1, 4, 1, 4, 4, 6, 5, 6, 6, 4, 3, 3, 2, 6, 2, 3, 3, 3, 2, 4, 1, 1, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.296057, 0.244157
267.1000, 0, 5, 1, 2, 3, 4, 0, 4, 5, 3, 3, 5, 5, 8, 5, 8, 5, 7, 6, 4, 6, 7, 6, 4, 6, 1, 4, 4, 2, 2, 3, 1, 5, 3, 6, 6, 6, 5, 4, 5, 3, 4, 3, 3, 3, 4, 1, 4, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.190749, 0.054242
268.1000, 0, 4, 4, 1, 4, 2, 1, 4, 4, 3, 3, 7, 8, 5, 6, 6, 7, 3, 8, 4, 7, 7, 6, 6, 3, 4, 2, 2, 2, 3, 1, 2, 3, 4, 5, 6, 5, 5, 7, 2, 3, 6, 2, 4, 3, 4, 3, 3, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.028284, -0.046155
269.1000, 2, 3, 3, 2, 3, 1, 2, 3, 4, 3, 4, 7, 9, 6, 5, 6, 6, 6, 5, 7, 7, 8, 4, 4, 3, 5, 3, 2, 2, 1, 1, 4, 1, 3, 4, 4, 5, 7, 5, 4, 5, 3, 4, 4, 2, 4, 4, 3, 2, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.200970, 0.095201
270.1000, 3, 2, 3, 2, 2, 3, 2, 5, 2, 4, 4, 6, 8, 5, 4, 8, 4, 6, 7, 5, 5, 9, 5, 7, 3, 4, 3, 3, 2, 1, 0, 4, 2, 3, 4, 3, 5, 4, 5, 6, 5, 2, 6, 2, 4, 2, 4, 4, 3, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.068792, 0.048708
271.1000, 4, 3, 1, 3, 3, 2, 4, 3, 2, 5, 3, 5, 9, 5, 6, 5, 4, 6, 7, 4, 6, 8, 4, 5, 4, 5, 3, 4, 2, 2, 1, 3, 2, 4, 3, 3, 5, 3, 6, 5, 4, 3, 5, 2, 4, 3, 4, 3, 3, 2, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.094623, 0.033742
272.1000, 4, 1, 3, 4, 2, 2, 5, 2, 3, 6, 3, 5, 8, 5, 5, 5, 3, 7, 7, 6, 5, 8, 5, 4, 3, 5, 4, 3, 1, 3, 1, 3, 4, 1, 2, 4, 6, 5, 5, 4, 3, 4, 5, 2, 2, 6, 2, 5, 2, 2, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.066755, -0.057445
273.1000, 1, 4, 1, 4, 5, 2, 4, 3, 5, 4, 5, 5, 7, 4, 5, 4, 5, 5, 6, 7, 6, 7, 7, 3, 3, 5, 3, 4, 0, 3, 1, 3, 3, 3, 2, 2, 4, 4, 6, 4, 3, 6, 6, 1, 5, 4, 4, 3, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.165616, 0.038548
274.1000, 1, 4, 1, 5, 2, 4, 4, 1, 7, 7, 4, 7, 4, 5, 4, 3, 4, 5, 6, 5, 8, 7, 5, 5, 3, 4, 3, 5, 1, 4, 0, 4, 3, 2, 3, 2, 1, 5, 6, 5, 3, 5, 2, 5, 3, 5, 3, 5, 3, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.035817, 0.170056
275.1000, 2, 2, 2, 2, 3, 3, 5, 3, 6, 8, 6, 5, 6, 4, 3, 6, 3, 4, 5, 5, 8, 5, 5, 6, 4, 2, 5, 3, 3, 1, 3, 3, 3, 2, 4, 2, 1, 4, 3, 5, 5, 2, 6, 5, 2, 4, 5, 4, 4, 3, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.134075, 0.156935
276.1000, 2, 2, 1, 3, 4, 1, 5, 4, 3, 5, 7, 7, 7, 4, 4, 5, 4, 5, 4, 5, 8, 6, 5, 5, 4, 3, 5, 2, 4, 3, 1, 4, 2, 3, 3, 2, 1, 4, 3, 4, 5, 2, 5, 3, 5, 3, 5, 5, 3, 3, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.056147, 0.225522
